text_id,product,sentiment,source,date_utc,response_id,extraction_error
j6to8cl,,,comment,2023-02-01 20:31:18+00:00,chatcmpl-DXxxQP93jF8YKJJG5jNidNgdc8YvE,
j6wk2eh,,,comment,2023-02-02 11:57:57+00:00,chatcmpl-DXxxRTQFvhh6NofNhAeJV3YdH69GV,
j90exyw,gummies,negative,comment,2023-02-18 07:16:54+00:00,chatcmpl-DXxxS1ez33RPALwRayXDgznzoekbs,
j90exyw,oil,positive,comment,2023-02-18 07:16:54+00:00,chatcmpl-DXxxS1ez33RPALwRayXDgznzoekbs,
j6wrmr7,,,comment,2023-02-02 13:13:52+00:00,chatcmpl-DXxxTta0Yib6x9XqAKstp43YjZTsw,
j8eaqpr,,,comment,2023-02-13 17:59:48+00:00,chatcmpl-DXxxUqU6CBelANu4D97VF36AnWczZ,
j7ry7l1,,,comment,2023-02-08 23:50:42+00:00,chatcmpl-DXxxUCuEtQhPWiNNTfpVEXSN66KVU,
j7pd4ii,,,comment,2023-02-08 13:39:15+00:00,chatcmpl-DXxxVcZZQ6q9WJAitW1tmpkeKX9lf,
j7ebk7z,gummies,positive,comment,2023-02-06 04:00:55+00:00,chatcmpl-DXxxWjbtGNoVuBYWY2MVQfQfLsCPW,
j7ebk7z,oil,positive,comment,2023-02-06 04:00:55+00:00,chatcmpl-DXxxWjbtGNoVuBYWY2MVQfQfLsCPW,
j6v7dh7,,,comment,2023-02-02 02:49:14+00:00,chatcmpl-DXxxXQbF8TqXaU6dMNVUPUHtL5yQW,
j6qx4c6,,,comment,2023-02-01 06:43:48+00:00,chatcmpl-DXxxXUVgHsSZuFO1yEgTTCUAFf2Mj,
j7uxcm2,oil,positive,comment,2023-02-09 16:18:34+00:00,chatcmpl-DXxxYNV4aYQbaHgAAWId0W9OqMXiM,
j7uxcm2,vape,neutral,comment,2023-02-09 16:18:34+00:00,chatcmpl-DXxxYNV4aYQbaHgAAWId0W9OqMXiM,
j6x0vr6,,,comment,2023-02-02 14:27:38+00:00,chatcmpl-DXxxaUjkUZoPIqrkx18axFH0dOu5M,
j78mdnb,oil,positive,comment,2023-02-04 22:32:55+00:00,chatcmpl-DXxxbvQsPetSdcu5pQEhUExXafM60,
j6wil47,flower,neutral,comment,2023-02-02 11:40:57+00:00,chatcmpl-DXxxbjAmcatvxAzvND2AWqIMlfnyj,
j6wil47,vape,positive,comment,2023-02-02 11:40:57+00:00,chatcmpl-DXxxbjAmcatvxAzvND2AWqIMlfnyj,
j6wil47,oil,positive,comment,2023-02-02 11:40:57+00:00,chatcmpl-DXxxbjAmcatvxAzvND2AWqIMlfnyj,
j70iu2r,,,comment,2023-02-03 04:48:03+00:00,chatcmpl-DXxxcGxU1R2ihU2oBqkoI3tPwU6Fr,
j909mcd,,,comment,2023-02-18 06:10:10+00:00,chatcmpl-DXxxduoYQ54EDLTRthlfCOe7jswSA,
j6r5ium,flower,neutral,comment,2023-02-01 08:31:49+00:00,chatcmpl-DXxxeigpX7N5LhbFdK3Dn4IDqWG8o,
j8tq10v,,,comment,2023-02-16 21:51:35+00:00,chatcmpl-DXxxfu8cUptMm6SnYL59syUitGYZk,
jabj1z7,oil,positive,comment,2023-02-28 06:06:31+00:00,chatcmpl-DXxxfzEISVeZm0laCveiiVV2s5GYN,
jabj1z7,gummies,positive,comment,2023-02-28 06:06:31+00:00,chatcmpl-DXxxfzEISVeZm0laCveiiVV2s5GYN,
j8vgldm,oil,positive,comment,2023-02-17 05:57:20+00:00,chatcmpl-DXxxgzltkWox8cDrR8VtUoHVidYzG,
j6tqmrm,oil,neutral,comment,2023-02-01 20:46:07+00:00,chatcmpl-DXxxha5tHfL5amN7vgliA12YqU6tb,
j6tqmrm,vape,negative,comment,2023-02-01 20:46:07+00:00,chatcmpl-DXxxha5tHfL5amN7vgliA12YqU6tb,
j7fbhqb,,,comment,2023-02-06 11:24:07+00:00,chatcmpl-DXxxibXi9FmJw3TwLgdNW3eHb65Sd,
j6zvbmh,vape,negative,comment,2023-02-03 01:38:09+00:00,chatcmpl-DXxxiKdrLEI91CUSFPWzH53kuXC6f,
j6zvbmh,gummies,positive,comment,2023-02-03 01:38:09+00:00,chatcmpl-DXxxiKdrLEI91CUSFPWzH53kuXC6f,
j8l4nyt,oil,negative,comment,2023-02-15 02:35:06+00:00,chatcmpl-DXxxjiNjrwkQDVtd64vniGWb5lUKu,
j73jokw,gummies,negative,comment,2023-02-03 20:33:39+00:00,chatcmpl-DXxxkflOaknLURQ2zoJC3qkSs05hd,
j6qosv1,vape,positive,comment,2023-02-01 05:13:30+00:00,chatcmpl-DXxxlKQ0xLh6ZRqNrFocylyOTtsk9,
j81jzyz,flower,positive,comment,2023-02-10 23:04:52+00:00,chatcmpl-DXxxmiDkNhxyKOr0pJYz4mWAeCEG7,
j81jzyz,oil,negative,comment,2023-02-10 23:04:52+00:00,chatcmpl-DXxxmiDkNhxyKOr0pJYz4mWAeCEG7,
j81jzyz,vape,negative,comment,2023-02-10 23:04:52+00:00,chatcmpl-DXxxmiDkNhxyKOr0pJYz4mWAeCEG7,
j8yn7sl,topical,negative,comment,2023-02-17 21:59:04+00:00,chatcmpl-DXxxnizl5N7eXj33CckZC2DFhBzYj,
j70ja7n,,,comment,2023-02-03 04:52:11+00:00,chatcmpl-DXxxnCn4rEn2N4I5OLdEoUvo8XxpU,
j6y72c9,,,comment,2023-02-02 18:56:43+00:00,chatcmpl-DXxxoJ8Wru66zwvbYexHOjRt3PzHX,
j6se5w0,,,comment,2023-02-01 15:47:45+00:00,chatcmpl-DXxxpyGrqwPf4E8UvbPyusaMXvmhI,
j74l39y,flower,positive,comment,2023-02-04 00:50:26+00:00,chatcmpl-DXxxpkl0MEe50s0L4gBvcG0SAP3GR,
j74l39y,oil,neutral,comment,2023-02-04 00:50:26+00:00,chatcmpl-DXxxpkl0MEe50s0L4gBvcG0SAP3GR,
j74l39y,vape,neutral,comment,2023-02-04 00:50:26+00:00,chatcmpl-DXxxpkl0MEe50s0L4gBvcG0SAP3GR,
j74l39y,gummies,neutral,comment,2023-02-04 00:50:26+00:00,chatcmpl-DXxxpkl0MEe50s0L4gBvcG0SAP3GR,
j7uc0s9,,,comment,2023-02-09 13:49:19+00:00,chatcmpl-DXxxrwC297nlOrqOBasfH8q3r5MAe,
j6q7xib,flower,positive,comment,2023-02-01 02:51:39+00:00,chatcmpl-DXxxrk0BDiwjx2RRnpeqXQXJmFGy6,
j7akpo3,gummies,neutral,comment,2023-02-05 10:03:46+00:00,chatcmpl-DXxxsbF7mVUYxCyvcIhUMVgsz4hsc,
j6wf3vx,oil,neutral,comment,2023-02-02 10:57:12+00:00,chatcmpl-DXxxtt9sJDDYZy6vi2yzhiGW4kTxA,
j9o7keu,,,comment,2023-02-23 11:32:53+00:00,chatcmpl-DXxxtRrePbCMfyGTOLg7DNqKi7GQk,
j6st634,vape,negative,comment,2023-02-01 17:21:50+00:00,chatcmpl-DXxxuzNqDkyj10eq0FGJJ27FHBGXb,
j71irfx,,,comment,2023-02-03 12:10:39+00:00,chatcmpl-DXxxvnq1672DcMW21WJD1XO08sjS2,
j7gbmtc,gummies,positive,comment,2023-02-06 16:28:20+00:00,chatcmpl-DXxxvSdcSoFR8AcO87xdMyrI4TNYn,
j7wmetq,gummies,negative,comment,2023-02-09 22:39:12+00:00,chatcmpl-DXxxxlFbiWJsj9kK8lwI1rauFATPI,
j700duk,oil,positive,comment,2023-02-03 02:16:35+00:00,chatcmpl-DXxxxLbENRByFu2QpxXqmHMxg8yrX,
j9bimz2,flower,neutral,comment,2023-02-20 18:40:46+00:00,chatcmpl-DXxxyzC5rx0MNYdSYWN0UFNPDGiim,
j9bimz2,oil,positive,comment,2023-02-20 18:40:46+00:00,chatcmpl-DXxxyzC5rx0MNYdSYWN0UFNPDGiim,
j9bimz2,gummies,neutral,comment,2023-02-20 18:40:46+00:00,chatcmpl-DXxxyzC5rx0MNYdSYWN0UFNPDGiim,
j8epwlt,,,comment,2023-02-13 19:38:53+00:00,chatcmpl-DXxxzprrPc7FPSM2asmtOiBacmPeC,
ja8f4o2,,,comment,2023-02-27 16:48:09+00:00,chatcmpl-DXxy1P7EPc0muR9GEMePdf0WgDYLJ,
j8phvbe,,,comment,2023-02-16 00:38:23+00:00,chatcmpl-DXxy2pl0z1WSVmxzjBdM2jQhWDivU,
j6w5kie,,,comment,2023-02-02 08:40:07+00:00,chatcmpl-DXxy3oWPamJmw3GKGdke4Feb8JO1g,
j8ikgk2,vape,negative,comment,2023-02-14 16:02:00+00:00,chatcmpl-DXxy4yTZ1mHGnXx132pK3rumvutKx,
j8ikgk2,flower,positive,comment,2023-02-14 16:02:00+00:00,chatcmpl-DXxy4yTZ1mHGnXx132pK3rumvutKx,
j8ikgk2,oil,neutral,comment,2023-02-14 16:02:00+00:00,chatcmpl-DXxy4yTZ1mHGnXx132pK3rumvutKx,
j6unzl9,,,comment,2023-02-02 00:26:07+00:00,chatcmpl-DXxy56YMV1x7LoNqRRQNn5xvuvNgD,
j6sjtog,,,comment,2023-02-01 16:23:46+00:00,chatcmpl-DXxy5FbL1TJoUvVHz5irhLABMRT4v,
jblrfid,vape,neutral,comment,2023-03-09 23:11:58+00:00,chatcmpl-DXxy6iUenwX1oPKjbXJjWMSGq6VWy,
jblrfid,gummies,neutral,comment,2023-03-09 23:11:58+00:00,chatcmpl-DXxy6iUenwX1oPKjbXJjWMSGq6VWy,
jblrfid,flower,neutral,comment,2023-03-09 23:11:58+00:00,chatcmpl-DXxy6iUenwX1oPKjbXJjWMSGq6VWy,
jdrqjnl,,,comment,2023-03-26 17:53:04+00:00,chatcmpl-DXxy7KDZcB0GUQPt8aqvEAl26ehSv,
jaoxqi2,,,comment,2023-03-03 00:15:52+00:00,chatcmpl-DXxy82Nt8JxiFjyQ6R53Hb9YZDRph,
jafiz4p,vape,positive,comment,2023-03-01 01:44:31+00:00,chatcmpl-DXxy8FInMIuU3F4G9JMc9MPHDwUED,
jamq912,,,comment,2023-03-02 15:21:48+00:00,chatcmpl-DXxy99MgOxNnF3Y5NBCLNU4NtEFs8,
jawdq2i,,,comment,2023-03-04 16:17:17+00:00,chatcmpl-DXxyANhyXYZDcGX4yZ9bXgk18WI5D,
jah0yw8,,,comment,2023-03-01 11:15:34+00:00,chatcmpl-DXxyAvY3SRx0Uqc26VPoP4aUatIwD,
jar4hf3,,,comment,2023-03-03 13:32:57+00:00,chatcmpl-DXxyBUyGofP5gr0HiCNJLFfBKOpDM,
jamr2ns,,,comment,2023-03-02 15:27:15+00:00,chatcmpl-DXxyCoP0GEWzmZuaEq9vbcz8LBRVK,
jafoy9l,flower,positive,comment,2023-03-01 02:29:24+00:00,chatcmpl-DXxyDJ8R3pii4VpUYgi0AnLVah34F,
jafoy9l,topical,positive,comment,2023-03-01 02:29:24+00:00,chatcmpl-DXxyDJ8R3pii4VpUYgi0AnLVah34F,
jdg5mxz,oil,positive,comment,2023-03-24 03:41:55+00:00,chatcmpl-DXxyEGP84vEFDbPOhYAWEJdrgwPt4,
jbmxf7w,flower,positive,comment,2023-03-10 04:40:43+00:00,chatcmpl-DXxyFcH68pQBPTAB1uBedMoIzJEjz,
jbmxf7w,vape,positive,comment,2023-03-10 04:40:43+00:00,chatcmpl-DXxyFcH68pQBPTAB1uBedMoIzJEjz,
jbmxf7w,gummies,positive,comment,2023-03-10 04:40:43+00:00,chatcmpl-DXxyFcH68pQBPTAB1uBedMoIzJEjz,
jbmxf7w,oil,positive,comment,2023-03-10 04:40:43+00:00,chatcmpl-DXxyFcH68pQBPTAB1uBedMoIzJEjz,
jbxxdta,,,comment,2023-03-12 16:08:30+00:00,chatcmpl-DXxyGBX3Qsrz0GUyZ2o8F5IjPxUDQ,
jali1kd,,,comment,2023-03-02 07:34:36+00:00,chatcmpl-DXxyH57TZpZJDfdqWhYegw6zgPcvs,
jaiitir,oil,positive,comment,2023-03-01 18:06:17+00:00,chatcmpl-DXxyH4DlnUOS2bcFfQCxraCIOJ2JK,
jdh1kw1,,,comment,2023-03-24 10:25:07+00:00,chatcmpl-DXxyIOHF9iQ2S55QHlDaA7HGJXQem,
jaj7og3,,,comment,2023-03-01 20:41:41+00:00,chatcmpl-DXxyJIKoKqMysaBvRtD4ly3Fu3vuK,
jbd23p4,oil,positive,comment,2023-03-08 04:03:00+00:00,chatcmpl-DXxyJovrSV8osaurjObGaEeVMe7Lc,
jaof5iq,flower,negative,comment,2023-03-02 22:03:38+00:00,chatcmpl-DXxyKYzPOie46LhySU5L9slgPhU6f,
jaof5iq,oil,positive,comment,2023-03-02 22:03:38+00:00,chatcmpl-DXxyKYzPOie46LhySU5L9slgPhU6f,
jd334ti,topical,positive,comment,2023-03-21 14:20:50+00:00,chatcmpl-DXxyLMI40slNZJzQBx2JrJRCO652Z,
jaob623,flower,neutral,comment,2023-03-02 21:37:42+00:00,chatcmpl-DXxyMqTyiUAK30Owx5EWtyoMocRYi,
jaob623,vape,neutral,comment,2023-03-02 21:37:42+00:00,chatcmpl-DXxyMqTyiUAK30Owx5EWtyoMocRYi,
jaob623,oil,neutral,comment,2023-03-02 21:37:42+00:00,chatcmpl-DXxyMqTyiUAK30Owx5EWtyoMocRYi,
jaob623,topical,neutral,comment,2023-03-02 21:37:42+00:00,chatcmpl-DXxyMqTyiUAK30Owx5EWtyoMocRYi,
jal4har,,,comment,2023-03-02 05:00:39+00:00,chatcmpl-DXxyNet7aUMpTWzSovnFvpIub2eAn,
jbz5g67,,,comment,2023-03-12 21:14:28+00:00,chatcmpl-DXxyOHOrQHB54qX3jsysCo1Mrcrdo,
je0j2xj,flower,neutral,comment,2023-03-28 15:20:22+00:00,chatcmpl-DXxyPG6LDeXBlTfkQN9jXb9pcF8SO,
je0j2xj,vape,neutral,comment,2023-03-28 15:20:22+00:00,chatcmpl-DXxyPG6LDeXBlTfkQN9jXb9pcF8SO,
jbgqijp,topical,positive,comment,2023-03-08 22:40:00+00:00,chatcmpl-DXxyQa1NoJg5mdq8S6901cEPUjx4h,
jdsrh5e,topical,positive,comment,2023-03-26 22:15:46+00:00,chatcmpl-DXxyRfN9e2ubeylGptvkJhumZZlsH,
jcp8geg,flower,positive,comment,2023-03-18 14:36:20+00:00,chatcmpl-DXxySiC6jCFFOSTK529ErHWDXryZ3,
jcp8geg,vape,positive,comment,2023-03-18 14:36:20+00:00,chatcmpl-DXxySiC6jCFFOSTK529ErHWDXryZ3,
jbrru7z,,,comment,2023-03-11 05:04:49+00:00,chatcmpl-DXxyTNQjatyXPPT9rjTF1lk7D0IcS,
jb1ysk7,gummies,positive,comment,2023-03-05 20:38:28+00:00,chatcmpl-DXxyTFUVsmHcEW6GfsXC0kmID0pyf,
jass5hd,gummies,negative,comment,2023-03-03 20:20:00+00:00,chatcmpl-DXxyU7S6LiXXiHoYCZ1MJVNSezxC3,
jbkiw6g,flower,positive,comment,2023-03-09 18:25:18+00:00,chatcmpl-DXxyVBJ0fYSKKsxubVDHx7kVaIxAu,
jbkiw6g,gummies,positive,comment,2023-03-09 18:25:18+00:00,chatcmpl-DXxyVBJ0fYSKKsxubVDHx7kVaIxAu,
jbkiw6g,oil,positive,comment,2023-03-09 18:25:18+00:00,chatcmpl-DXxyVBJ0fYSKKsxubVDHx7kVaIxAu,
jd66fmz,,,comment,2023-03-22 02:45:39+00:00,chatcmpl-DXxyWYJw0tmeVFrHWGSzfoUB8Datl,
jc7x5a0,,,comment,2023-03-14 18:12:25+00:00,chatcmpl-DXxyXaspyCXd4yh4L7aabQzOe36L8,
jaiz4ql,,,comment,2023-03-01 19:48:53+00:00,chatcmpl-DXxyX0G3gTbfIXiSyqc0Ea9e6yD9z,
janhyq1,flower,negative,comment,2023-03-02 18:22:14+00:00,chatcmpl-DXxyYcQhVldT2g3NLP1j8o07bOFJ5,
janhyq1,vape,negative,comment,2023-03-02 18:22:14+00:00,chatcmpl-DXxyYcQhVldT2g3NLP1j8o07bOFJ5,
janhyq1,oil,negative,comment,2023-03-02 18:22:14+00:00,chatcmpl-DXxyYcQhVldT2g3NLP1j8o07bOFJ5,
jben8ni,gummies,positive,comment,2023-03-08 14:37:46+00:00,chatcmpl-DXxyZrL4mSeAu4G8joeGONeD49hE8,
jben8ni,oil,positive,comment,2023-03-08 14:37:46+00:00,chatcmpl-DXxyZrL4mSeAu4G8joeGONeD49hE8,
jao0hzs,,,comment,2023-03-02 20:30:14+00:00,chatcmpl-DXxya6IVUIWTDcDabiyT2SBJHkm6r,
jagqsgj,,,comment,2023-03-01 08:53:22+00:00,chatcmpl-DXxybjBmJqiViWcpciq9A7wQGd5PU,
jakm0q9,,,comment,2023-03-02 02:27:50+00:00,chatcmpl-DXxyb0sNigeMyyQSmsL6fpl9sXUhq,
jboh5ra,oil,negative,comment,2023-03-10 14:50:38+00:00,chatcmpl-DXxycwLFJZFlZrErTpajsIsYpxWEM,
jamj9wd,flower,positive,comment,2023-03-02 14:32:46+00:00,chatcmpl-DXxydBEoQsQ617zFLJ9sdSP6Iy21W,
jamj9wd,vape,positive,comment,2023-03-02 14:32:46+00:00,chatcmpl-DXxydBEoQsQ617zFLJ9sdSP6Iy21W,
jansvqx,,,comment,2023-03-02 19:40:58+00:00,chatcmpl-DXxydkJnE3iinnd3BlZk0JwHZ00m8,
jaj6ufu,vape,negative,comment,2023-03-01 20:36:36+00:00,chatcmpl-DXxyeb7cYSqRM6pKF9Z6XiqNdmAHM,
jag0rxo,gummies,negative,comment,2023-03-01 04:02:20+00:00,chatcmpl-DXxyfVnZMI6Wi3Uu9SNYgrXaIJRH1,
jag0rxo,flower,positive,comment,2023-03-01 04:02:20+00:00,chatcmpl-DXxyfVnZMI6Wi3Uu9SNYgrXaIJRH1,
jcmo89u,,,comment,2023-03-17 23:03:34+00:00,chatcmpl-DXxygK5nnyOafpzTdj7tdy7siQdxN,
jb6jhi2,,,comment,2023-03-06 20:29:39+00:00,chatcmpl-DXxyhrP32f1K54q1URXqoftZcLId5,
javgsgx,gummies,neutral,comment,2023-03-04 11:19:06+00:00,chatcmpl-DXxyieZRaO61baRkjVICqJ1n6vOhd,
jaq50b6,,,comment,2023-03-03 06:21:16+00:00,chatcmpl-DXxyj0w9Vhlm58GW4QtGpqtLSOkvJ,
jbl7o2n,,,comment,2023-03-09 20:59:55+00:00,chatcmpl-DXxykOsYEDVH3TXF62aryAHdJkiNE,
jb5ltkd,,,comment,2023-03-06 16:42:25+00:00,chatcmpl-DXxyk0XTuIENXqXCxxNFExUTyA2vQ,
jawzphm,,,comment,2023-03-04 18:45:24+00:00,chatcmpl-DXxymhdjay5HdlDxtYmdR1uKXNimc,
jajeg4n,,,comment,2023-03-01 21:23:02+00:00,chatcmpl-DXxymtOjUzbQEHRkczSrPzuyim4Lg,
jat01vn,,,comment,2023-03-03 21:11:20+00:00,chatcmpl-DXxyn0tZ3CsWyh1Jrj3F4DU4YrTLc,
jb81gsv,,,comment,2023-03-07 03:06:34+00:00,chatcmpl-DXxyo4Bof1LRjlpnqFz1RKwCLfa4s,
jb3hbqp,oil,negative,comment,2023-03-06 03:35:20+00:00,chatcmpl-DXxypofqVf1gXeUL1kXrZr4SBb0yC,
jaj9r8r,,,comment,2023-03-01 20:54:28+00:00,chatcmpl-DXxyqn5pW6cFEnRAB79V8qbeJwFCp,
jdqx276,,,comment,2023-03-26 14:20:35+00:00,chatcmpl-DXxyrx1yw2YNqndjbSqX0xaLnvPua,
jaifhxv,vape,positive,comment,2023-03-01 17:45:26+00:00,chatcmpl-DXxyrKiZnUyBTNSLVAYCcUawoqfOk,
jbel0tz,,,comment,2023-03-08 14:21:36+00:00,chatcmpl-DXxysJOHsN2n3YstQ6cjvt0DUf7Pk,
jc579ob,,,comment,2023-03-14 02:56:51+00:00,chatcmpl-DXxytdlJfjvBQECefJIuW10ZJ9FVL,
jbg4grq,,,comment,2023-03-08 20:19:59+00:00,chatcmpl-DXxytV4cfMNnzwapVtFMTFi6ODJl3,
jb3vykf,,,comment,2023-03-06 05:57:56+00:00,chatcmpl-DXxyu3jp6NsnRhWLVHZfKXkGAJyRA,
jblkosy,gummies,positive,comment,2023-03-09 22:24:36+00:00,chatcmpl-DXxyvIyCKBt9cL0jUwFfG6w3NOt48,
jblkosy,flower,positive,comment,2023-03-09 22:24:36+00:00,chatcmpl-DXxyvIyCKBt9cL0jUwFfG6w3NOt48,
jblz6nv,,,comment,2023-03-10 00:08:10+00:00,chatcmpl-DXxywGqRKPcZYdISPIQiX4lhzt7HK,
janqok8,flower,negative,comment,2023-03-02 19:26:08+00:00,chatcmpl-DXxyx8UrXIgQAwPdlES4jzNbiBOgp,
jdmc07h,topical,positive,comment,2023-03-25 13:43:41+00:00,chatcmpl-DXxyy2totnlw71VRiEjXZXiChfvYL,
jd94k76,oil,positive,comment,2023-03-22 18:44:17+00:00,chatcmpl-DXxyyDxBt2uEpYaomKTCHSsonJ0Vr,
jd1secr,,,comment,2023-03-21 05:26:28+00:00,chatcmpl-DXxyzALxahh17uEaqalwLFHBPjZxC,
jba6ila,flower,positive,comment,2023-03-07 16:10:08+00:00,chatcmpl-DXxz0pLQlWjzKycIIRQqrAoUa1rkP,
jbyayta,,,comment,2023-03-12 17:42:27+00:00,chatcmpl-DXxz1XvyNNImotq2fI4kCO3rWovkt,
jafsbuk,,,comment,2023-03-01 02:54:45+00:00,chatcmpl-DXxz1AI3ortkxlixPaaq5X4RSkYQw,
jaiyhfh,,,comment,2023-03-01 19:44:49+00:00,chatcmpl-DXxz28JxegqNmZ2Ftpl5OkvYeA9jH,
jcisjhn,,,comment,2023-03-17 03:11:21+00:00,chatcmpl-DXxz3xhoDZVXJIBl2W8GQCiapD7RF,
jaiqq8u,vape,negative,comment,2023-03-01 18:55:51+00:00,chatcmpl-DXxz3WlLUac5c10P0WMS7QuEtCr97,
jaitpgn,,,comment,2023-03-01 19:14:41+00:00,chatcmpl-DXxz4MuCXcvsMIdvN0Q2FaQ2O8ntt,
jbpo4hb,,,comment,2023-03-10 19:29:04+00:00,chatcmpl-DXxz48WctSGFRou0uEEXJI1Dn03s7,
jawt094,,,comment,2023-03-04 18:00:42+00:00,chatcmpl-DXxz52JHljwJiMffBhcZjCoSml3Ch,
jbbg2eo,,,comment,2023-03-07 21:00:54+00:00,chatcmpl-DXxz6Rb5hE2VWMseJLxEgNa1udhJQ,
jc7lkvb,flower,positive,comment,2023-03-14 17:00:21+00:00,chatcmpl-DXxz7UF3KLhiPBPCXNPRjZFlJmjX0,
jc7lkvb,vape,positive,comment,2023-03-14 17:00:21+00:00,chatcmpl-DXxz7UF3KLhiPBPCXNPRjZFlJmjX0,
jc7lkvb,gummies,positive,comment,2023-03-14 17:00:21+00:00,chatcmpl-DXxz7UF3KLhiPBPCXNPRjZFlJmjX0,
jc7lkvb,oil,positive,comment,2023-03-14 17:00:21+00:00,chatcmpl-DXxz7UF3KLhiPBPCXNPRjZFlJmjX0,
jbf5dm1,gummies,negative,comment,2023-03-08 16:38:22+00:00,chatcmpl-DXxz8f9zlbpEKAvJLKjZ6iUxmlpGl,
jbwgek0,,,comment,2023-03-12 06:28:48+00:00,chatcmpl-DXxz9c8Fv1ffDsdW2apFjI5DcAESV,
jcweike,oil,negative,comment,2023-03-20 01:53:17+00:00,chatcmpl-DXxzAdoTjMUa30657nSPVS844PmzE,
jcweike,flower,negative,comment,2023-03-20 01:53:17+00:00,chatcmpl-DXxzAdoTjMUa30657nSPVS844PmzE,
jb67y7l,,,comment,2023-03-06 19:11:48+00:00,chatcmpl-DXxzBDn1GTNprVfXCdvlaI3LU7CA7,
jcb3a0m,gummies,positive,comment,2023-03-15 15:56:25+00:00,chatcmpl-DXxzCWHzlLwaGDuH4k2jrlVc5j56h,
jcb3a0m,oil,neutral,comment,2023-03-15 15:56:25+00:00,chatcmpl-DXxzCWHzlLwaGDuH4k2jrlVc5j56h,
jak8q9c,,,comment,2023-03-02 00:50:09+00:00,chatcmpl-DXxzDfMN0upDH7g9NkeoJSDCW4rnG,
jalzti6,flower,positive,comment,2023-03-02 11:36:45+00:00,chatcmpl-DXxzDyL5UDpvpRugwoj6skvafbFSo,
jbo5i2o,oil,positive,comment,2023-03-10 13:22:48+00:00,chatcmpl-DXxzEnQjTGAmYbDerf8MxGPLU8Jgu,
jbo5i2o,flower,positive,comment,2023-03-10 13:22:48+00:00,chatcmpl-DXxzEnQjTGAmYbDerf8MxGPLU8Jgu,
jd479pz,gummies,positive,comment,2023-03-21 18:40:01+00:00,chatcmpl-DXxzG3U5YHmdrs8Lj2UoXp7qAzVBN,
jd479pz,oil,positive,comment,2023-03-21 18:40:01+00:00,chatcmpl-DXxzG3U5YHmdrs8Lj2UoXp7qAzVBN,
jd479pz,vape,negative,comment,2023-03-21 18:40:01+00:00,chatcmpl-DXxzG3U5YHmdrs8Lj2UoXp7qAzVBN,
jd479pz,flower,negative,comment,2023-03-21 18:40:01+00:00,chatcmpl-DXxzG3U5YHmdrs8Lj2UoXp7qAzVBN,
je3dejx,,,comment,2023-03-29 02:49:15+00:00,chatcmpl-DXxzH9Pe0sqgFoblEXu7pIdr1XMVc,
jc2zr1s,oil,neutral,comment,2023-03-13 17:48:32+00:00,chatcmpl-DXxzI9oWPwG21daSsgyufmS8nXwPu,
jbhoh9t,oil,negative,comment,2023-03-09 02:48:13+00:00,chatcmpl-DXxzKubJ9ILfRW9nFgu76p8NKOnNy,
jasv3sc,,,comment,2023-03-03 20:39:08+00:00,chatcmpl-DXxzK4kAm08E1fXS7mF72PosyN0mo,
jahcntg,,,comment,2023-03-01 13:18:13+00:00,chatcmpl-DXxzLD4YGWoekNzuZsfEz1uv5Bb1c,
jdhyrsx,gummies,negative,comment,2023-03-24 15:04:03+00:00,chatcmpl-DXxzMZVJMR6arOs3NnqZI8MMFm6ir,
jc6oyz2,,,comment,2023-03-14 13:17:37+00:00,chatcmpl-DXxzNmSQcWOEywrGJnE5fqyASXNgr,
jb812f9,,,comment,2023-03-07 03:03:24+00:00,chatcmpl-DXxzOzoX7UQThTlHNNR0tgkmsmVyq,
jan1mnv,,,comment,2023-03-02 16:36:33+00:00,chatcmpl-DXxzOFcy2RV8Cyv0tuSKiDzvo1dKO,
jb6cx6q,oil,positive,comment,2023-03-06 19:47:13+00:00,chatcmpl-DXxzPUq3QNWS8l4uVO6gbXLGpsCMj,
jdmrpbb,,,comment,2023-03-25 15:42:14+00:00,chatcmpl-DXxzSw93Rglfc0BgS9A7Hw8rHdhZM,
jalc47n,oil,neutral,comment,2023-03-02 06:21:50+00:00,chatcmpl-DXxzS1p6NE4LFt5ZMA72GVyulCE2w,
jafzmyj,gummies,positive,comment,2023-03-01 03:52:52+00:00,chatcmpl-DXxzT4EoyMTuKsMtVku753PlpclQe,
jaoru45,flower,positive,comment,2023-03-02 23:32:34+00:00,chatcmpl-DXxzUlE0ctvmW30dDmLMc0zGpqNIj,
jaoru45,vape,positive,comment,2023-03-02 23:32:34+00:00,chatcmpl-DXxzUlE0ctvmW30dDmLMc0zGpqNIj,
jaw0vqk,gummies,neutral,comment,2023-03-04 14:44:38+00:00,chatcmpl-DXxzVnCxYdodrdFMtoxqy6QKmCzOR,
jaw0vqk,oil,positive,comment,2023-03-04 14:44:38+00:00,chatcmpl-DXxzVnCxYdodrdFMtoxqy6QKmCzOR,
jbbrzeh,,,comment,2023-03-07 22:16:47+00:00,chatcmpl-DXxzWfNxYA8ScZNnZ0pJef1RnqcCL,
jaoosyv,,,comment,2023-03-02 23:10:46+00:00,chatcmpl-DXxzXiSJG9CYG68F9Sah5oDHFWLhV,
jcwqpap,,,comment,2023-03-20 03:35:24+00:00,chatcmpl-DXxzXarijqBBkFHsDnD8McaMWJRlh,
